att,bi,block,cos_1000_2500,cos_1000_5000,cos_2500_5000,d_in,d_out,ds,fro,kind,layer,proj,rms,s1,s16,s_ratio,side,srank,step
0,0,down_0,,,,768,320,cub,0.3606115058790517,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_k,to_k,0.0007274178941251799,0.2442628031083335,0.015100556397131724,0.061820941236126095,down,2.1795382022197103,1000
0,0,down_0,,,,768,320,cub,0.6491907232763787,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_k,to_k,0.001309533781125918,0.42099253359653976,0.025369930216205698,0.060262185648449276,down,2.377912245498013,2500
0,0,down_0,0.6282291979562658,0.48344403191358215,0.7586490729950404,768,320,cub,1.0786267951717028,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_k,to_k,0.0021757831325380644,0.7550667074278612,0.03463142565719567,0.0458653855566852,down,2.0406652368102463,5000
0,0,down_0,,,,320,320,cub,0.2577100966823748,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,to_out,0.0008053440521324214,0.1564000239510212,0.014083317392822049,0.09004677260939827,down,2.7151213031163115,1000
0,0,down_0,,,,320,320,cub,0.38586504447437314,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,to_out,0.0012058282639824162,0.2185992236662683,0.02238461002293737,0.10240022653104922,down,3.1158292121494973,2500
0,0,down_0,0.7100452989291182,0.5725288289139431,0.7738161679267125,320,320,cub,0.548095733127163,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,to_out,0.0017127991660223843,0.28155831063445913,0.03821937691752284,0.1357423150870592,down,3.7894496480417077,5000
0,0,down_0,,,,320,320,cub,0.23719818810317012,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_q,to_q,0.0007412443378224066,0.13977929284124752,0.017886985988543058,0.12796592131037582,down,2.8796324339668615,1000
0,0,down_0,,,,320,320,cub,0.40436375131832436,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_q,to_q,0.0012636367228697637,0.22694538799636144,0.030339194015898942,0.13368499921393143,down,3.174692828668974,2500
0,0,down_0,0.6779260143629301,0.5473103746155358,0.7825773246999906,320,320,cub,0.6224830752032497,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_q,to_q,0.0019452596100101554,0.3139035497671465,0.04537011855545946,0.1445352197804548,down,3.9324448603600026,5000
0,0,down_0,,,,768,320,cub,0.2984274792039879,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,to_v,0.0006019815921915132,0.21228998613038755,0.003133661738087271,0.014761232007253464,down,1.9761440706754605,1000
